avgTemp,prcp,wind,Month,Day,Year
46.58,32.0,33.44,1,1,2015
48.019999999999996,32.0,33.62,1,2,2015
49.82,32.0,33.98,1,3,2015
52.16,32.0,35.06,1,4,2015
58.64,32.0,36.68,1,5,2015
66.56,32.0,35.06,1,6,2015
62.96,32.0,34.16,1,7,2015
59.0,32.0,34.52,1,8,2015
61.34,32.0,33.62,1,9,2015
57.74,48.019999999999996,33.62,1,10,2015
57.2,50.36,34.34,1,11,2015
57.92,32.0,34.52,1,12,2015
59.540000000000006,32.0,34.7,1,13,2015
58.82,32.0,34.88,1,14,2015
59.36,32.0,35.24,1,15,2015
60.620000000000005,32.0,34.34,1,16,2015
59.0,32.0,33.08,1,17,2015
59.900000000000006,32.0,33.62,1,18,2015
57.74,32.0,33.98,1,19,2015
58.1,32.0,34.34,1,20,2015
60.26,32.0,35.06,1,21,2015
59.0,32.0,34.88,1,22,2015
61.34,32.0,34.88,1,23,2015
61.7,32.0,36.32,1,24,2015
68.18,32.0,35.06,1,25,2015
67.1,36.5,35.24,1,26,2015
60.620000000000005,32.0,34.88,1,27,2015
61.88,32.0,35.78,1,28,2015
64.75999999999999,32.0,34.52,1,29,2015
64.58000000000001,32.9,34.34,1,30,2015
61.519999999999996,32.0,34.52,1,31,2015
59.72,32.0,33.62,2,1,2015
60.980000000000004,32.0,33.26,2,2,2015
60.44,32.0,33.98,2,3,2015
60.26,32.0,34.7,2,4,2015
60.26,32.0,34.34,2,5,2015
61.34,32.0,35.06,2,6,2015
59.540000000000006,32.0,34.7,2,7,2015
66.02,32.0,37.94,2,8,2015
65.30000000000001,32.0,37.76,2,9,2015
61.88,32.0,33.8,2,10,2015
67.1,32.0,36.5,2,11,2015
71.24000000000001,32.0,36.68,2,12,2015
70.52,32.0,35.78,2,13,2015
68.53999999999999,32.0,34.7,2,14,2015
64.75999999999999,32.0,34.88,2,15,2015
62.06,32.0,35.24,2,16,2015
61.88,32.0,35.96,2,17,2015
60.980000000000004,32.0,34.88,2,18,2015
61.519999999999996,32.0,34.34,2,19,2015
60.620000000000005,32.0,34.16,2,20,2015
60.980000000000004,32.0,35.6,2,21,2015
60.08,40.28,35.6,2,22,2015
56.84,34.7,36.14,2,23,2015
57.379999999999995,32.0,35.96,2,24,2015
60.26,32.0,34.52,2,25,2015
58.46,32.0,34.34,2,26,2015
59.18,32.0,36.5,2,27,2015
60.44,32.0,38.12,2,28,2015
57.019999999999996,33.44,36.86,3,1,2015
54.86,53.06,36.68,3,2,2015
55.58,32.0,36.68,3,3,2015
58.82,32.0,35.24,3,4,2015
61.7,32.0,35.6,3,5,2015
65.12,32.0,35.96,3,6,2015
68.9,32.0,35.42,3,7,2015
65.12,32.0,34.88,3,8,2015
60.980000000000004,32.0,35.6,3,9,2015
63.14,32.0,34.7,3,10,2015
65.66,32.0,35.06,3,11,2015
68.36,32.0,34.88,3,12,2015
75.02,32.0,36.32,3,13,2015
75.92,32.0,35.78,3,14,2015
77.53999999999999,32.0,35.78,3,15,2015
75.74000000000001,32.0,34.52,3,16,2015
69.98,32.0,35.24,3,17,2015
66.02,32.0,37.04,3,18,2015
64.22,32.0,36.14,3,19,2015
65.48,32.0,35.96,3,20,2015
64.75999999999999,32.0,35.78,3,21,2015
63.86,32.0,37.04,3,22,2015
63.68000000000001,32.0,36.86,3,23,2015
63.68000000000001,32.0,35.42,3,24,2015
67.46000000000001,32.0,35.24,3,25,2015
72.5,32.0,35.06,3,26,2015
73.03999999999999,32.0,35.96,3,27,2015
68.36,32.0,36.14,3,28,2015
66.74000000000001,32.0,35.42,3,29,2015
66.2,32.0,35.96,3,30,2015
63.14,32.0,35.96,3,31,2015
63.86,32.0,35.96,4,1,2015
64.22,32.0,35.96,4,2,2015
68.36,32.0,37.04,4,3,2015
69.25999999999999,32.0,36.14,4,4,2015
64.22,32.0,38.12,4,5,2015
61.34,32.0,37.94,4,6,2015
58.64,41.54,36.5,4,7,2015
59.18,32.0,37.76,4,8,2015
61.88,32.0,35.24,4,9,2015
61.7,32.0,36.32,4,10,2015
62.06,32.0,35.78,4,11,2015
63.68000000000001,32.0,36.14,4,12,2015
66.38,32.0,36.68,4,13,2015
64.4,32.0,36.86,4,14,2015
67.28,32.0,36.68,4,15,2015
69.08000000000001,32.0,36.86,4,16,2015
68.53999999999999,32.0,37.94,4,17,2015
66.56,32.0,36.86,4,18,2015
64.4,32.0,36.5,4,19,2015
62.78,32.0,36.68,4,20,2015
62.42,32.0,36.5,4,21,2015
61.16,32.0,36.14,4,22,2015
62.78,32.0,37.4,4,23,2015
62.06,32.0,36.14,4,24,2015
61.519999999999996,32.54,39.019999999999996,4,25,2015
61.34,32.0,36.68,4,26,2015
68.9,32.0,36.68,4,27,2015
73.58000000000001,32.0,36.86,4,28,2015
73.94,32.0,35.96,4,29,2015
73.03999999999999,32.0,36.5,4,30,2015
70.52,32.0,37.76,5,1,2015
69.25999999999999,32.0,37.22,5,2,2015
65.66,32.0,37.76,5,3,2015
62.78,32.0,37.76,5,4,2015
62.42,32.0,36.86,5,5,2015
62.6,32.0,37.22,5,6,2015
61.34,32.0,38.3,5,7,2015
58.1,40.64,36.68,5,8,2015
60.44,32.0,35.6,5,9,2015
63.14,32.0,35.78,5,10,2015
65.12,32.0,35.78,5,11,2015
64.4,32.0,37.4,5,12,2015
62.96,32.0,38.12,5,13,2015
60.980000000000004,54.32,35.42,5,14,2015
59.18,36.14,36.5,5,15,2015
61.88,32.0,36.86,5,16,2015
63.14,32.0,35.96,5,17,2015
64.03999999999999,32.0,36.68,5,18,2015
63.14,32.0,36.68,5,19,2015
63.68000000000001,32.0,36.32,5,20,2015
64.03999999999999,32.0,37.4,5,21,2015
62.78,32.0,37.58,5,22,2015
63.68000000000001,32.0,36.32,5,23,2015
64.4,32.0,36.68,5,24,2015
63.31999999999999,32.0,35.6,5,25,2015
65.12,32.0,36.68,5,26,2015
64.94,32.0,36.86,5,27,2015
64.22,32.0,35.6,5,28,2015
64.94,32.0,36.32,5,29,2015
64.94,32.0,35.6,5,30,2015
64.58000000000001,32.0,36.68,5,31,2015
66.02,32.0,36.5,6,1,2015
66.38,32.0,35.96,6,2,2015
66.38,32.0,37.94,6,3,2015
65.30000000000001,32.0,36.14,6,4,2015
66.2,32.0,38.12,6,5,2015
64.94,32.0,36.86,6,6,2015
67.28,32.0,36.68,6,7,2015
70.7,32.0,36.5,6,8,2015
72.14,32.54,38.84,6,9,2015
71.06,32.0,37.4,6,10,2015
67.82,32.0,36.68,6,11,2015
68.0,32.0,36.14,6,12,2015
65.84,32.0,36.32,6,13,2015
68.36,32.0,36.5,6,14,2015
69.25999999999999,32.0,36.32,6,15,2015
68.18,32.0,35.96,6,16,2015
67.64,32.0,36.14,6,17,2015
70.52,32.0,35.78,6,18,2015
70.16,32.0,36.14,6,19,2015
72.14,32.0,37.22,6,20,2015
70.7,32.0,37.22,6,21,2015
71.96000000000001,32.0,36.5,6,22,2015
73.22,32.0,36.14,6,23,2015
72.32,32.0,36.68,6,24,2015
72.14,32.0,36.32,6,25,2015
71.24000000000001,32.0,37.4,6,26,2015
70.16,32.0,36.32,6,27,2015
75.2,32.0,37.22,6,28,2015
74.66,32.0,36.32,6,29,2015
74.12,32.0,37.22,6,30,2015
76.64,32.0,35.6,7,1,2015
75.56,32.0,37.58,7,2,2015
71.96000000000001,32.0,37.4,7,3,2015
69.62,32.0,36.68,7,4,2015
69.98,32.0,36.68,7,5,2015
70.16,32.0,36.68,7,6,2015
68.9,32.0,36.5,7,7,2015
70.34,32.0,37.94,7,8,2015
70.88,32.0,38.12,7,9,2015
71.24000000000001,32.0,38.3,7,10,2015
70.88,32.0,36.68,7,11,2015
73.03999999999999,32.0,36.68,7,12,2015
73.94,32.0,37.22,7,13,2015
71.6,32.0,36.32,7,14,2015
71.78,32.0,37.04,7,15,2015
72.5,32.0,37.04,7,16,2015
72.86,32.0,37.04,7,17,2015
73.22,48.019999999999996,36.14,7,18,2015
77.72,40.64,36.5,7,19,2015
76.82,32.0,36.86,7,20,2015
74.84,32.0,35.96,7,21,2015
75.74000000000001,32.0,37.76,7,22,2015
73.75999999999999,32.0,36.68,7,23,2015
74.84,32.0,37.04,7,24,2015
75.38,32.0,35.96,7,25,2015
75.56,32.0,36.5,7,26,2015
73.03999999999999,32.0,37.4,7,27,2015
73.4,32.0,37.04,7,28,2015
74.12,32.0,37.22,7,29,2015
75.92,32.0,36.86,7,30,2015
75.92,32.0,37.22,7,31,2015
74.48,32.0,35.96,8,1,2015
74.12,32.0,36.14,8,2,2015
74.66,32.0,36.32,8,3,2015
75.92,32.0,38.12,8,4,2015
77.36,32.0,36.68,8,5,2015
75.02,32.0,35.96,8,6,2015
72.86,32.0,37.76,8,7,2015
72.68,32.0,37.22,8,8,2015
70.7,32.0,36.32,8,9,2015
71.06,32.0,37.22,8,10,2015
71.06,32.0,36.32,8,11,2015
73.58000000000001,32.0,36.68,8,12,2015
77.36,32.0,36.5,8,13,2015
79.52,32.0,36.86,8,14,2015
80.42,32.0,36.86,8,15,2015
80.06,32.0,35.96,8,16,2015
76.46000000000001,32.0,37.58,8,17,2015
73.58000000000001,32.0,37.58,8,18,2015
73.4,32.0,36.32,8,19,2015
73.22,32.0,37.04,8,20,2015
73.4,32.0,35.96,8,21,2015
73.75999999999999,32.0,36.68,8,22,2015
72.86,32.0,35.6,8,23,2015
75.02,32.0,35.78,8,24,2015
75.02,32.0,36.68,8,25,2015
78.44,32.0,36.14,8,26,2015
80.6,32.0,35.6,8,27,2015
82.75999999999999,32.0,35.6,8,28,2015
81.14,32.0,36.5,8,29,2015
79.34,32.0,37.04,8,30,2015
74.84,32.0,37.04,8,31,2015
73.58000000000001,32.0,36.86,9,1,2015
73.58000000000001,32.0,36.86,9,2,2015
71.78,32.0,36.68,9,3,2015
71.96000000000001,32.0,37.04,9,4,2015
72.14,32.0,36.68,9,5,2015
74.84,32.0,35.96,9,6,2015
79.7,32.0,37.04,9,7,2015
83.48,32.0,36.32,9,8,2015
87.25999999999999,32.9,36.14,9,9,2015
86.36,32.0,36.14,9,10,2015
85.28,32.0,35.78,9,11,2015
82.22,32.0,35.96,9,12,2015
80.42,32.0,36.32,9,13,2015
76.82,32.0,36.32,9,14,2015
75.92,74.48,38.480000000000004,9,15,2015
72.32,32.0,36.14,9,16,2015
72.68,32.0,35.6,9,17,2015
74.66,32.0,35.06,9,18,2015
76.64,32.0,35.06,9,19,2015
82.22,32.0,36.68,9,20,2015
79.52,32.0,36.5,9,21,2015
75.02,32.0,36.5,9,22,2015
75.56,32.0,35.78,9,23,2015
77.36,32.0,35.24,9,24,2015
77.9,32.0,35.6,9,25,2015
78.08000000000001,32.0,34.88,9,26,2015
77.18,32.0,35.6,9,27,2015
77.0,32.0,35.96,9,28,2015
74.66,32.0,35.06,9,29,2015
75.74000000000001,32.0,35.06,9,30,2015
76.1,32.0,36.68,10,1,2015
75.02,32.0,35.78,10,2,2015
73.22,32.0,36.5,10,3,2015
70.52,32.9,36.86,10,4,2015
67.82,32.0,35.78,10,5,2015
70.34,32.0,35.96,10,6,2015
72.32,32.0,35.78,10,7,2015
75.56,32.0,34.52,10,8,2015
81.5,32.0,35.6,10,9,2015
85.64,32.0,35.6,10,10,2015
84.38,32.0,36.14,10,11,2015
82.03999999999999,32.0,34.34,10,12,2015
84.2,32.0,37.22,10,13,2015
78.98,32.0,36.5,10,14,2015
76.64,32.0,36.5,10,15,2015
73.94,32.0,36.86,10,16,2015
75.02,32.0,36.32,10,17,2015
73.58000000000001,32.0,35.6,10,18,2015
71.6,32.9,35.06,10,19,2015
70.34,32.0,34.88,10,20,2015
71.24000000000001,32.0,35.96,10,21,2015
71.78,32.0,34.88,10,22,2015
71.24000000000001,32.0,35.42,10,23,2015
74.12,32.0,35.24,10,24,2015
73.75999999999999,32.0,33.62,10,25,2015
72.86,32.0,34.88,10,26,2015
71.6,32.0,34.52,10,27,2015
72.14,32.0,35.06,10,28,2015
73.22,32.0,41.18,10,29,2015
74.48,32.0,34.88,10,30,2015
71.78,32.0,34.34,10,31,2015
70.7,32.0,34.34,11,1,2015
68.53999999999999,32.54,37.04,11,2,2015
63.31999999999999,32.0,36.68,11,3,2015
61.16,32.0,36.68,11,4,2015
61.16,32.0,35.78,11,5,2015
63.86,32.0,35.24,11,6,2015
66.38,32.0,35.6,11,7,2015
63.68000000000001,32.0,33.8,11,8,2015
62.42,32.0,37.4,11,9,2015
62.06,32.0,38.3,11,10,2015
60.26,32.0,35.6,11,11,2015
61.7,32.0,36.32,11,12,2015
63.68000000000001,32.0,34.7,11,13,2015
62.42,32.0,33.08,11,14,2015
61.34,32.0,40.1,11,15,2015
59.72,32.0,47.480000000000004,11,16,2015
57.74,32.0,34.88,11,17,2015
60.26,32.0,33.62,11,18,2015
63.68000000000001,32.0,34.34,11,19,2015
64.58000000000001,32.0,33.8,11,20,2015
69.98,32.0,35.6,11,21,2015
72.14,32.0,35.96,11,22,2015
66.38,32.0,33.62,11,23,2015
61.88,32.0,34.52,11,24,2015
60.26,34.34,39.2,11,25,2015
56.120000000000005,32.0,34.34,11,26,2015
55.58,32.0,35.06,11,27,2015
55.58,32.0,34.88,11,28,2015
58.46,32.0,35.42,11,29,2015
56.120000000000005,32.0,35.6,11,30,2015
56.66,32.0,33.44,12,1,2015
61.519999999999996,32.0,35.78,12,2,2015
62.96,32.0,34.52,12,3,2015
59.18,32.0,33.98,12,4,2015
59.72,32.0,34.88,12,5,2015
64.75999999999999,32.0,34.88,12,6,2015
62.06,32.0,33.62,12,7,2015
63.68000000000001,32.0,33.44,12,8,2015
63.86,32.0,33.62,12,9,2015
60.08,32.0,35.24,12,10,2015
62.78,32.0,44.42,12,11,2015
57.92,32.0,35.96,12,12,2015
56.84,36.5,36.68,12,13,2015
56.66,32.0,44.24,12,14,2015
51.26,32.0,34.88,12,15,2015
51.620000000000005,32.0,34.88,12,16,2015
52.879999999999995,32.0,34.16,12,17,2015
56.120000000000005,32.0,34.16,12,18,2015
55.76,40.64,35.42,12,19,2015
54.68,32.0,34.16,12,20,2015
52.879999999999995,37.04,34.16,12,21,2015
59.0,54.86,38.66,12,22,2015
59.18,32.0,35.06,12,23,2015
55.58,32.0,37.76,12,24,2015
56.120000000000005,32.0,43.52,12,25,2015
52.7,32.0,37.58,12,26,2015
49.64,32.0,34.88,12,27,2015
48.56,32.0,35.6,12,28,2015
49.82,32.0,34.16,12,29,2015
50.72,32.0,33.8,12,30,2015
52.7,32.0,35.96,12,31,2015
53.96,32.0,35.24,1,1,2016
53.96,32.0,33.8,1,2,2016
53.42,32.0,34.52,1,3,2016
60.08,32.0,35.06,1,4,2016
58.28,72.32,39.92,1,5,2016
55.040000000000006,59.900000000000006,36.32,1,6,2016
53.06,53.42,,1,7,2016
52.879999999999995,32.0,33.62,1,8,2016
52.519999999999996,32.0,33.98,1,9,2016
55.94,32.0,33.98,1,10,2016
56.66,32.0,34.88,1,11,2016
54.86,32.0,35.24,1,12,2016
53.42,32.0,33.98,1,13,2016
56.66,32.0,34.34,1,14,2016
56.120000000000005,32.0,34.34,1,15,2016
57.74,32.0,33.62,1,16,2016
57.92,32.0,34.7,1,17,2016
59.18,32.0,35.06,1,18,2016
60.44,32.54,35.24,1,19,2016
72.86,34.34,35.6,1,20,2016
68.9,32.0,34.52,1,21,2016
58.64,32.0,34.52,1,22,2016
57.74,32.0,33.98,1,23,2016
54.32,32.0,34.34,1,24,2016
56.84,32.0,34.34,1,25,2016
58.64,32.0,35.6,1,26,2016
58.64,32.0,34.7,1,27,2016
57.74,32.0,33.98,1,28,2016
56.84,32.0,34.88,1,29,2016
59.72,32.0,35.24,1,30,2016
58.64,44.42,42.980000000000004,1,31,2016
52.34,32.0,44.96,2,1,2016
49.28,32.0,34.7,2,2,2016
52.34,32.0,35.96,2,3,2016
55.22,32.0,36.14,2,4,2016
59.18,32.0,36.68,2,5,2016
63.68000000000001,32.0,36.5,2,6,2016
65.12,32.0,35.6,2,7,2016
68.36,32.0,37.22,2,8,2016
72.14,32.0,36.14,2,9,2016
69.08000000000001,32.0,34.16,2,10,2016
65.84,32.0,34.34,2,11,2016
65.12,32.0,33.8,2,12,2016
59.72,32.0,34.88,2,13,2016
58.82,32.0,33.98,2,14,2016
69.25999999999999,32.0,34.52,2,15,2016
71.42,32.0,35.42,2,16,2016
65.48,55.76,36.68,2,17,2016
60.08,36.14,37.22,2,18,2016
58.28,32.0,34.88,2,19,2016
58.28,32.0,34.34,2,20,2016
59.0,32.0,34.16,2,21,2016
61.34,32.0,34.7,2,22,2016
65.84,32.0,34.7,2,23,2016
68.36,32.0,36.68,2,24,2016
66.38,32.0,34.52,2,25,2016
63.31999999999999,32.0,34.52,2,26,2016
62.78,32.0,34.34,2,27,2016
62.42,32.0,34.88,2,28,2016
61.88,32.0,34.7,2,29,2016
60.980000000000004,32.0,35.24,3,1,2016
61.519999999999996,32.0,35.06,3,2,2016
60.980000000000004,32.0,34.88,3,3,2016
60.44,32.0,35.42,3,4,2016
61.88,32.0,36.68,3,5,2016
61.34,49.46,43.52,3,6,2016
57.379999999999995,37.94,41.54,3,7,2016
54.32,32.0,35.06,3,8,2016
59.900000000000006,32.0,35.78,3,9,2016
62.42,32.0,34.88,3,10,2016
61.16,48.019999999999996,39.2,3,11,2016
55.94,32.0,36.14,3,12,2016
57.2,32.0,36.86,3,13,2016
61.519999999999996,34.34,37.22,3,14,2016
61.34,32.0,35.06,3,15,2016
65.66,32.0,34.88,3,16,2016
67.28,32.0,35.06,3,17,2016
64.03999999999999,32.0,35.78,3,18,2016
61.34,32.0,35.96,3,19,2016
60.620000000000005,32.0,35.96,3,20,2016
61.519999999999996,32.0,37.4,3,21,2016
62.6,32.0,42.26,3,22,2016
63.31999999999999,32.0,36.5,3,23,2016
64.94,32.0,35.78,3,24,2016
63.68000000000001,32.0,35.6,3,25,2016
62.24,32.0,35.96,3,26,2016
63.31999999999999,32.0,36.86,3,27,2016
61.88,32.0,38.66,3,28,2016
56.480000000000004,32.0,37.58,3,29,2016
57.019999999999996,32.54,36.68,3,30,2016
58.28,32.0,37.04,3,31,2016
60.44,32.0,35.78,4,1,2016
63.14,32.0,36.14,4,2,2016
64.22,32.0,35.96,4,3,2016
63.31999999999999,32.0,36.32,4,4,2016
66.74000000000001,32.0,36.68,4,5,2016
67.64,32.0,36.32,4,6,2016
63.14,34.34,35.78,4,7,2016
60.620000000000005,33.44,34.88,4,8,2016
60.980000000000004,32.0,35.6,4,9,2016
62.42,32.0,35.78,4,10,2016
62.96,32.0,35.96,4,11,2016
62.96,32.0,36.68,4,12,2016
62.24,32.0,36.32,4,13,2016
62.42,32.0,36.32,4,14,2016
63.14,32.0,37.4,4,15,2016
68.36,32.0,37.4,4,16,2016
70.16,32.0,37.04,4,17,2016
72.14,32.0,35.6,4,18,2016
73.03999999999999,32.0,35.96,4,19,2016
72.68,32.0,36.68,4,20,2016
70.34,32.0,37.58,4,21,2016
64.94,32.0,40.1,4,22,2016
64.22,32.0,37.58,4,23,2016
63.68000000000001,32.0,37.22,4,24,2016
62.42,32.0,40.64,4,25,2016
59.540000000000006,32.0,36.68,4,26,2016
62.24,32.0,38.3,4,27,2016
61.16,32.0,37.4,4,28,2016
60.620000000000005,32.0,37.22,4,29,2016
60.980000000000004,33.44,36.68,4,30,2016
62.06,32.0,36.68,5,1,2016
63.31999999999999,32.0,36.68,5,2,2016
64.94,32.0,35.78,5,3,2016
62.42,32.0,36.68,5,4,2016
62.96,33.8,36.32,5,5,2016
61.34,32.54,36.86,5,6,2016
